task,pipeline,model,sampling_rate,outer_fold,inner_fold,learning_rate,channels,window,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
fep,ica,shn,125,8,2,7.5e-05,61,4,0.4135188866799205,0.41746434692623613,0.4135188866799205,0.4188112355261484,0.42898882946120204,0.4135188866799205,0.41746434692623613,0.4135188866799205,0.4135188866799205,0.41276688366939074,0.41590022954659794,0.3770494453966303,0.3770494453966303,0.3770494453966303,-0.15955676072737512
fep,ica,shn,125,9,2,7.5e-05,61,4,0.33624454148471616,0.34232940951287205,0.33624454148471616,0.3350553653310907,0.3347223960080756,0.33624454148471616,0.34232940951287205,0.33624454148471616,0.33624454148471616,0.3321181188479767,0.3289086790194015,0.2786486745143076,0.2786486745143076,0.2786486745143076,-0.3100242750418698
fep,ica,shn,125,10,2,7.5e-05,61,4,0.448512585812357,0.4483137829912024,0.448512585812357,0.4481465136804943,0.44819044233631783,0.448512585812357,0.4483137829912024,0.448512585812357,0.448512585812357,0.4479459881639435,0.44806740194574635,0.45728948470883957,0.45728948470883957,0.45728948470883957,-0.10340817416995818
fep,ica,shn,125,1,3,7.5e-05,61,4,0.5351473922902494,0.532696342617353,0.5351473922902494,0.540240506329114,0.5401071787364735,0.5351473922902494,0.532696342617353,0.5351473922902494,0.5351473922902494,0.5109992048767559,0.5122312552549954,0.5393919447072859,0.5393919447072859,0.5393919447072859,0.06570693343530076
fep,ica,shn,125,2,3,7.5e-05,61,4,0.2043956043956044,0.20338835627029533,0.2043956043956044,0.20107721676796012,0.20180564332036985,0.2043956043956044,0.20338835627029533,0.2043956043956044,0.2043956043956044,0.20198643410852712,0.20285373541187496,0.12631436523890524,0.12631436523890524,0.12631436523890524,-0.5940500154846702
fep,ica,shn,125,3,3,7.5e-05,61,4,0.32142857142857145,0.32453567937438904,0.32142857142857145,0.3166343527842058,0.31592032022015143,0.32142857142857145,0.32453567937438904,0.32142857142857145,0.32142857142857145,0.31597557055609127,0.3140670202507233,0.2881880024737168,0.2881880024737168,0.2881880024737168,-0.34830214830214823
fep,ica,shn,125,4,3,7.5e-05,61,4,0.40420560747663553,0.40481493612839825,0.40420560747663553,0.3978199718706048,0.39770594266335424,0.40420560747663553,0.40481493612839825,0.40420560747663553,0.4042056074766355,0.3942017884202288,0.393838013181814,0.3397095752811442,0.3397095752811442,0.3397095752811442,-0.19013347291284988
fep,ica,shn,125,5,3,7.5e-05,61,4,0.6013986013986014,0.6011019822639541,0.6013986013986014,0.6018546903740036,0.6018177101868089,0.6013986013986014,0.6011019822639541,0.6013986013986014,0.6013986013986014,0.6005303826487549,0.600660615461232,0.6513432446531038,0.6513432446531038,0.6513432446531038,0.20231609851573962
fep,ica,shn,125,6,3,7.5e-05,61,4,0.34545454545454546,0.3458357455958978,0.34545454545454546,0.34574644157563716,0.345965363666456,0.34545454545454546,0.3458357455958978,0.34545454545454546,0.34545454545454546,0.34544102150870887,0.34535987783368927,0.2795054172525019,0.2795054172525019,0.2795054172525019,-0.30779392338177014
fep,ica,shn,125,7,3,7.5e-05,61,4,0.45517241379310347,0.4529961517317207,0.45517241379310347,0.449343724364233,0.4496924493727979,0.45517241379310347,0.4529961517317207,0.45517241379310347,0.45517241379310347,0.4438750465258036,0.445150555733402,0.3987820865226033,0.3987820865226033,0.3987820865226033,-0.09439189834718631
fep,ica,shn,125,8,3,7.5e-05,61,4,0.5188866799204771,0.5037027455292177,0.5188866799204771,0.5037788778877887,0.5147797046106201,0.5188866799204771,0.5037027455292177,0.5188866799204771,0.5188866799204771,0.503337576707142,0.5164407535723121,0.5178022830902564,0.5178022830902564,0.5178022830902564,0.007468893201350246
fep,ica,shn,125,9,3,7.5e-05,61,4,0.4737991266375546,0.4727629438223754,0.4737991266375546,0.4728393647885173,0.4747588884865918,0.4737991266375546,0.4727629438223754,0.4737991266375546,0.4737991266375546,0.4726905309020031,0.47416865854940504,0.46061824097999804,0.46061824097999804,0.46061824097999804,-0.054372122346827645
fep,ica,shn,125,10,3,7.5e-05,61,4,0.6086956521739131,0.6077503142019272,0.6086956521739131,0.6166916201624246,0.6164933730222136,0.6086956521739131,0.6077503142019272,0.6086956521739131,0.6086956521739131,0.6006573146292585,0.6010462664459353,0.6551319648093842,0.6551319648093842,0.6551319648093842,0.21590086356148286
fep,ica,shn,125,1,4,7.5e-05,61,4,0.3900226757369615,0.3909984778047476,0.3900226757369615,0.3875853875853876,0.38742712212099967,0.3900226757369615,0.3909984778047476,0.3900226757369615,0.3900226757369615,0.385930584672723,0.3853622386915788,0.31330480931418936,0.31330480931418936,0.31330480931418936,-0.2175443638192398
fep,ica,shn,125,2,4,7.5e-05,61,4,0.34285714285714286,0.3397730787072831,0.34285714285714286,0.32334952904573155,0.3246126119543841,0.34285714285714286,0.3397730787072831,0.34285714285714286,0.34285714285714286,0.32500285290425657,0.3271743206012292,0.2452064326581104,0.2452064326581104,0.2452064326581104,-0.32227589491383757
fep,ica,shn,125,3,4,7.5e-05,61,4,0.40401785714285715,0.3979192850160592,0.40401785714285715,0.38038803179055636,0.38231138966806916,0.40401785714285715,0.3979192850160592,0.40401785714285715,0.4040178571428571,0.3771784124339382,0.38121875894925933,0.35382129391345984,0.35382129391345984,0.35382129391345984,-0.20643885907935622
fep,ica,shn,125,4,4,7.5e-05,61,4,0.38317757009345793,0.3825963533136806,0.38317757009345793,0.374927303603415,0.37508296900888743,0.38317757009345793,0.3825963533136806,0.38317757009345793,0.383177570093458,0.37319990236758604,0.37356944561669236,0.34326891582050445,0.34326891582050445,0.34326891582050445,-0.23507421900618652
fep,ica,shn,125,5,4,7.5e-05,61,4,0.5547785547785548,0.5522300469483568,0.5547785547785548,0.6116739473928804,0.6111286241409859,0.5547785547785548,0.5522300469483568,0.5547785547785548,0.5547785547785548,0.48490982354457274,0.4862364450236989,0.6769692227438706,0.6769692227438706,0.6769692227438706,0.10499066094308085
fep,ica,shn,125,6,4,7.5e-05,61,4,0.4431818181818182,0.4454346207923249,0.4431818181818182,0.44388807382364825,0.4440026017655666,0.4431818181818182,0.4454346207923249,0.4431818181818182,0.44318181818181823,0.440404071864991,0.4393288152262192,0.4126416342734265,0.4126416342734265,0.4126416342734265,-0.10855168442268925
fep,ica,shn,125,7,4,7.5e-05,61,4,0.37471264367816093,0.3744766778026811,0.37471264367816093,0.37442888569252897,0.374609458956113,0.37471264367816093,0.3744766778026811,0.37471264367816093,0.37471264367816093,0.3744448674026139,0.3746531378391505,0.32608787584048715,0.32608787584048715,0.32608787584048715,-0.251083807388923
fep,ica,shn,125,8,4,7.5e-05,61,4,0.39363817097415504,0.40804579115868445,0.39363817097415504,0.4054876022070066,0.413493974661636,0.39363817097415504,0.40804579115868445,0.39363817097415504,0.39363817097415504,0.39286067633614974,0.38962111534446087,0.3721825178669599,0.3721825178669599,0.3721825178669599,-0.17409139262399842
fep,ica,shn,125,9,4,7.5e-05,61,4,0.37117903930131,0.3631926500143554,0.37117903930131,0.35503498630970487,0.3590709995576062,0.37117903930131,0.3631926500143554,0.37117903930131,0.37117903930131,0.3561387066541706,0.36215483971302637,0.27815101923629054,0.27815101923629054,0.27815101923629054,-0.2767291944944539
fep,ica,shn,125,10,4,7.5e-05,61,4,0.41418764302059496,0.41503979891076664,0.41418764302059496,0.40940766550522645,0.40927610649104207,0.41418764302059496,0.41503979891076664,0.41418764302059496,0.41418764302059496,0.4054421768707483,0.40494715048490787,0.39620863007959783,0.39620863007959783,0.39620863007959783,-0.1696219471395115
fep,ica,shn,125,1,5,7.5e-05,61,4,0.47845804988662133,0.4779281688402518,0.47845804988662133,0.47773858921161827,0.4778263283183259,0.47845804988662133,0.4779281688402518,0.47845804988662133,0.47845804988662133,0.4770355551889126,0.4773447931666754,0.48068457645945617,0.48068457645945617,0.48068457645945617,-0.0441845621692849
fep,ica,shn,125,2,5,7.5e-05,61,4,0.1956043956043956,0.19520256687799598,0.1956043956043956,0.1950729009552539,0.19544085878927508,0.1956043956043956,0.19520256687799598,0.1956043956043956,0.1956043956043956,0.19513397517689363,0.19551886461757706,0.13800835008504714,0.13800835008504714,0.13800835008504714,-0.6097009298818798
fep,ica,shn,125,3,5,7.5e-05,61,4,0.41294642857142855,0.4110459433040078,0.41294642857142855,0.4099191919191919,0.41073421717171715,0.41294642857142855,0.4110459433040078,0.41294642857142855,0.41294642857142855,0.4097437567317085,0.41110246599704425,0.35551698685339234,0.35551698685339234,0.35551698685339234,-0.17838140576869232
fep,ica,shn,125,4,5,7.5e-05,61,4,0.37850467289719625,0.37785784474287587,0.37850467289719625,0.36781283232896134,0.36799404996571106,0.37850467289719625,0.37785784474287587,0.37850467289719625,0.37850467289719625,0.36604597291518176,0.36646126291458225,0.36469046839174585,0.36469046839174585,0.36469046839174585,-0.24459409231038332
fep,ica,shn,125,5,5,7.5e-05,61,4,0.5944055944055944,0.5946465832029213,0.5944055944055944,0.5950764192139738,0.5951458148838061,0.5944055944055944,0.5946465832029213,0.5944055944055944,0.5944055944055944,0.5940328054298643,0.5939467772046958,0.6499956529299251,0.6499956529299251,0.6499956529299251,0.1891944734098019
fep,ica,shn,125,6,5,7.5e-05,61,4,0.24545454545454545,0.24253577040774127,0.24545454545454545,0.23200757575757575,0.23384125344352613,0.24545454545454545,0.24253577040774127,0.24545454545454545,0.24545454545454545,0.23558346415489273,0.23795252366680936,0.1458936398974444,0.1458936398974444,0.1458936398974444,-0.5173674588665447
fep,ica,shn,125,7,5,7.5e-05,61,4,0.3080459770114943,0.30967987482555925,0.3080459770114943,0.301021310460695,0.3004809514952489,0.3080459770114943,0.30967987482555925,0.3080459770114943,0.3080459770114943,0.3015347192215981,0.3004495095899487,0.2375142724235632,0.2375142724235632,0.2375142724235632,-0.37926493979838005
fep,ica,shn,125,8,5,7.5e-05,61,4,0.40357852882703776,0.41245189664650905,0.40357852882703776,0.4125565245478036,0.42178049275406987,0.40357852882703776,0.41245189664650905,0.40357852882703776,0.4035785288270378,0.40357617150445835,0.4037529706979146,0.3648255343918766,0.3648255343918766,0.3648255343918766,-0.1675771034183935
fep,ica,shn,125,9,5,7.5e-05,61,4,0.3056768558951965,0.3148626662838549,0.3056768558951965,0.29404875971468114,0.29184884962647556,0.3056768558951965,0.3148626662838549,0.3056768558951965,0.3056768558951965,0.2935527056130071,0.2878947688146521,0.23791750406737486,0.23791750406737486,0.23791750406737486,-0.3617443012884045
fep,ica,shn,125,10,5,7.5e-05,61,4,0.5491990846681922,0.5493506493506493,0.5491990846681922,0.5494417862838916,0.5494801075916336,0.5491990846681922,0.5493506493506493,0.5491990846681922,0.5491990846681922,0.5490479557895288,0.54899128246003,0.5406158357771261,0.5406158357771261,0.5406158357771261,0.09866719713546845
fep,isr,shn,125,1,1,7.5e-05,61,4,0.48072562358276644,0.4802731723371868,0.48072562358276644,0.48015068096203994,0.48023281562214376,0.48072562358276644,0.4802731723371868,0.48072562358276644,0.48072562358276644,0.47965540161066766,0.47992295710369237,0.44458386473032463,0.44458386473032463,0.44458386473032463,-0.03948411268823415
fep,isr,shn,125,2,1,7.5e-05,61,4,0.43956043956043955,0.43616630586052263,0.43956043956043955,0.4278142076502732,0.4284962469224764,0.43956043956043955,0.43616630586052263,0.43956043956043955,0.43956043956043955,0.4207467761019665,0.42281169038399397,0.33647750115973407,0.33647750115973407,0.33647750115973407,-0.12848319797694874
fep,isr,shn,125,3,1,7.5e-05,61,4,0.34151785714285715,0.34666945957268536,0.34151785714285715,0.3268918918918919,0.32554476351351347,0.34151785714285715,0.34666945957268536,0.34151785714285715,0.34151785714285715,0.32551813537610425,0.32227181501763263,0.32246094918905976,0.32246094918905976,0.32246094918905976,-0.3031474323578134
fep,isr,shn,125,4,1,7.5e-05,61,4,0.32009345794392524,0.3201332023146632,0.32009345794392524,0.3200742682394059,0.32006947081327597,0.32009345794392524,0.3201332023146632,0.32009345794392524,0.32009345794392524,0.3200600518629726,0.32003778114233744,0.2350256578229064,0.2350256578229064,0.2350256578229064,-0.35969432314410477
fep,isr,shn,125,5,1,7.5e-05,61,4,0.5617715617715617,0.5607394366197184,0.5617715617715617,0.5665705845919291,0.5664572218481408,0.5617715617715617,0.5607394366197184,0.5617715617715617,0.5617715617715617,0.5514748409485252,0.5519500742172806,0.5911363241175448,0.5911363241175448,0.5911363241175448,0.12172492649460964
fep,isr,shn,125,6,1,7.5e-05,61,4,0.3840909090909091,0.3827020097593251,0.3840909090909091,0.38171146187368377,0.38239130393574816,0.3840909090909091,0.3827020097593251,0.3840909090909091,0.38409090909090904,0.3817629399961632,0.38279759292716137,0.2959432635844843,0.2959432635844843,0.2959432635844843,-0.23503335128640668
fep,isr,shn,125,7,1,7.5e-05,61,4,0.271264367816092,0.2680043980208906,0.271264367816092,0.22448774608276417,0.22638044175983524,0.271264367816092,0.2680043980208906,0.271264367816092,0.271264367816092,0.2386749482401656,0.2412096808738488,0.14118069945447626,0.14118069945447626,0.14118069945447626,-0.46685885093663226
fep,isr,shn,125,8,1,7.5e-05,61,4,0.5208747514910537,0.5036138149597387,0.5208747514910537,0.5037355841551061,0.5147222298832776,0.5208747514910537,0.5036138149597387,0.5208747514910537,0.5208747514910537,0.5027625895739418,0.5169127160716854,0.5037835915014713,0.5037835915014713,0.5037835915014713,0.007320848039175543
fep,isr,shn,125,9,1,7.5e-05,61,4,0.4847161572052402,0.47661977222700735,0.4847161572052402,0.47499027456440285,0.4772596471805982,0.4847161572052402,0.47661977222700735,0.4847161572052402,0.4847161572052402,0.4709038220551378,0.4761301110308522,0.4236577662934252,0.4236577662934252,0.4236577662934252,-0.04734404372008294
fep,isr,shn,125,10,1,7.5e-05,61,4,0.5766590389016019,0.5768118977796397,0.5766590389016019,0.5769537480063796,0.5770002810229234,0.5766590389016019,0.5768118977796397,0.5766590389016019,0.5766590389016019,0.5765171158429585,0.5764638946959673,0.6156891495601173,0.6156891495601173,0.6156891495601173,0.1535707181221404
fep,isr,shn,125,1,2,7.5e-05,61,4,0.4557823129251701,0.4577179413337722,0.4557823129251701,0.4521085740913327,0.45198692711007976,0.4557823129251701,0.4577179413337722,0.4557823129251701,0.4557823129251701,0.4404500084588056,0.4393998506186436,0.4098613568107953,0.4098613568107953,0.4098613568107953,-0.08422626974533398
fep,isr,shn,125,2,2,7.5e-05,61,4,0.42417582417582417,0.4230806401731869,0.42417582417582417,0.4222085385878489,0.4225698767570689,0.42417582417582417,0.4230806401731869,0.42417582417582417,0.42417582417582417,0.42182710588600475,0.4225560184587074,0.3753092624091541,0.3753092624091541,0.3753092624091541,-0.15410680401192733
fep,isr,shn,125,3,2,7.5e-05,61,4,0.328125,0.3335428012847368,0.328125,0.3093932748538012,0.3077542489035087,0.328125,0.3335428012847368,0.328125,0.328125,0.30979910428662827,0.3062845489443378,0.2596205637680292,0.2596205637680292,0.2596205637680292,-0.32891832229580564
fep,isr,shn,125,4,2,7.5e-05,61,4,0.24532710280373832,0.24453542963205588,0.24532710280373832,0.2119324337634197,0.2123962486112019,0.24532710280373832,0.24453542963205588,0.24532710280373832,0.24532710280373832,0.22271513311405355,0.22333463913294901,0.18351348400480402,0.18351348400480402,0.18351348400480402,-0.5117225089668447
fep,isr,shn,125,5,2,7.5e-05,61,4,0.5944055944055944,0.5936358894105374,0.5944055944055944,0.5984595694107967,0.5983315491474746,0.5944055944055944,0.5936358894105374,0.5944055944055944,0.5944055944055944,0.5890442633781104,0.5893725081348952,0.6204138410711182,0.6204138410711182,0.6204138410711182,0.1875530594919349
fep,isr,shn,125,6,2,7.5e-05,61,4,0.31136363636363634,0.31277396410553304,0.31136363636363634,0.310465724751439,0.3102502259645117,0.31136363636363634,0.31277396410553304,0.31136363636363634,0.31136363636363634,0.31007715833760263,0.30926464590010766,0.21443635762137125,0.21443635762137125,0.21443635762137125,-0.3730175077239959
fep,isr,shn,125,7,2,7.5e-05,61,4,0.4068965517241379,0.4062248911066943,0.4068965517241379,0.4056382978723404,0.4058899486426999,0.4068965517241379,0.4062248911066943,0.4068965517241379,0.40689655172413786,0.405511060259344,0.40597289074760873,0.3513976402926376,0.3513976402926376,0.3513976402926376,-0.18774473489258114
fep,isr,shn,125,8,2,7.5e-05,61,4,0.44930417495029823,0.45891407690068875,0.44930417495029823,0.4590108401084011,0.4692643596416083,0.44930417495029823,0.45891407690068875,0.44930417495029823,0.44930417495029823,0.4492954684690026,0.4496219615175884,0.429647834944863,0.429647834944863,0.429647834944863,-0.07868882919011821
fep,isr,shn,125,9,2,7.5e-05,61,4,0.31222707423580787,0.3229112833763996,0.31222707423580787,0.29538216560509556,0.2926077100659194,0.31222707423580787,0.3229112833763996,0.31222707423580787,0.31222707423580787,0.29529168681584383,0.28861294248121017,0.2590678533830989,0.2590678533830989,0.2590678533830989,-0.3450243329417688
fep,isr,shn,125,10,2,7.5e-05,61,4,0.5194508009153318,0.5191139505655635,0.5194508009153318,0.5192999153976312,0.519310442294215,0.5194508009153318,0.5191139505655635,0.5194508009153318,0.5194508009153318,0.5181159420289856,0.5182900540576394,0.5037494763301215,0.5037494763301215,0.5037494763301215,0.03825193879689792
fep,isr,shn,125,1,3,7.5e-05,61,4,0.5827664399092971,0.5801929485333444,0.5827664399092971,0.6012071651090343,0.6007484406015782,0.5827664399092971,0.5801929485333444,0.5827664399092971,0.5827664399092971,0.5586930038287504,0.5598616172307187,0.5601884230879994,0.5601884230879994,0.5601884230879994,0.16119828815977166
fep,isr,shn,125,2,3,7.5e-05,61,4,0.2967032967032967,0.29886346064635844,0.2967032967032967,0.2880824372759857,0.28732915829690026,0.2967032967032967,0.29886346064635844,0.2967032967032967,0.2967032967032967,0.28911803765330835,0.2876655412394808,0.26463197773310654,0.26463197773310654,0.26463197773310654,-0.4003231514964991
fep,isr,shn,125,3,3,7.5e-05,61,4,0.37723214285714285,0.38269794721407624,0.37723214285714285,0.36567982456140347,0.36466899671052627,0.37723214285714285,0.38269794721407624,0.37723214285714285,0.3772321428571429,0.3602456813819578,0.35698800383877155,0.3097731761326231,0.3097731761326231,0.3097731761326231,-0.23178807947019875
fep,isr,shn,125,4,3,7.5e-05,61,4,0.514018691588785,0.5151872475161043,0.514018691588785,0.5202492211838006,0.520307450432352,0.514018691588785,0.5151872475161043,0.514018691588785,0.514018691588785,0.4822620792332566,0.48166289786805794,0.4221639917021509,0.4221639917021509,0.4221639917021509,0.030303030303030276
fep,isr,shn,125,5,3,7.5e-05,61,4,0.5594405594405595,0.5594353155972874,0.5594405594405595,0.5594327320147794,0.5594562142921194,0.5594405594405595,0.5594353155972874,0.5594405594405595,0.5594405594405595,0.5594309839869156,0.5594453471673813,0.5948313336810991,0.5948313336810991,0.5948313336810991,0.11886675577869787
fep,isr,shn,125,6,3,7.5e-05,61,4,0.3931818181818182,0.39440492928624593,0.3931818181818182,0.3935132091995246,0.3936078923474407,0.3931818181818182,0.39440492928624593,0.3931818181818182,0.39318181818181824,0.392475759534583,0.39191091261679495,0.32997684227938134,0.32997684227938134,0.32997684227938134,-0.2104851007707209
fep,isr,shn,125,7,3,7.5e-05,61,4,0.42758620689655175,0.42621685626083644,0.42758620689655175,0.4240984034454257,0.42443285035169803,0.42758620689655175,0.42621685626083644,0.42758620689655175,0.42758620689655175,0.42270486342438374,0.4235590985320131,0.3726899818158751,0.3726899818158751,0.3726899818158751,-0.14792755174496852
fep,isr,shn,125,8,3,7.5e-05,61,4,0.5506958250497018,0.5495747501859457,0.5506958250497018,0.5485157288435977,0.5594162098741181,0.5506958250497018,0.5495747501859457,0.5506958250497018,0.5506958250497018,0.5470707296082619,0.5531125553439951,0.564369563108366,0.564369563108366,0.564369563108366,0.09737815819980633
fep,isr,shn,125,9,3,7.5e-05,61,4,0.5545851528384279,0.5507704086515456,0.5545851528384279,0.5514638831221745,0.5529204756564261,0.5545851528384279,0.5507704086515456,0.5545851528384279,0.5545851528384279,0.5504359374097811,0.5530763472280108,0.5294669346348932,0.5294669346348932,0.5294669346348932,0.10197804732704108
fep,isr,shn,125,10,3,7.5e-05,61,4,0.6132723112128147,0.6114160033514873,0.6132723112128147,0.657833827893175,0.6572697580617781,0.6132723112128147,0.6114160033514873,0.6132723112128147,0.6132723112128147,0.5817329202747934,0.5825214050482439,0.6780896522832007,0.6780896522832007,0.6780896522832007,0.22365419588138202
fep,isr,shn,125,1,4,7.5e-05,61,4,0.38095238095238093,0.38038425145019955,0.38095238095238093,0.37925163005108187,0.37944939178379106,0.38095238095238093,0.38038425145019955,0.38095238095238093,0.38095238095238093,0.37911348340682294,0.3794965870621475,0.31665775291068415,0.31665775291068415,0.31665775291068415,-0.23946547517321615
fep,isr,shn,125,2,4,7.5e-05,61,4,0.3912087912087912,0.39127493428173804,0.3912087912087912,0.391304347826087,0.3914763497372193,0.3912087912087912,0.39127493428173804,0.3912087912087912,0.3912087912087912,0.3911970283207984,0.39124996131676615,0.32978970156177523,0.32978970156177523,0.32978970156177523,-0.21731781523156424
fep,isr,shn,125,3,4,7.5e-05,61,4,0.43080357142857145,0.42780337941628266,0.43080357142857145,0.4252458068247542,0.42617210092539043,0.43080357142857145,0.42780337941628266,0.43080357142857145,0.43080357142857145,0.42391189240707405,0.42588094355607325,0.38518163863785987,0.38518163863785987,0.38518163863785987,-0.1451024417625597
fep,isr,shn,125,4,4,7.5e-05,61,4,0.4976635514018692,0.4981875750627798,0.4976635514018692,0.49809160305343514,0.498100520796176,0.4976635514018692,0.4981875750627798,0.4976635514018692,0.4976635514018692,0.4915319795551872,0.49127106160426454,0.4850092804891364,0.4850092804891364,0.4850092804891364,-0.0036209754820697437
fep,isr,shn,125,5,4,7.5e-05,61,4,0.585081585081585,0.5829094940010433,0.585081585081585,0.6353235419327373,0.6347590255636233,0.585081585081585,0.5829094940010433,0.585081585081585,0.585081585081585,0.5394774931249096,0.5404909173906134,0.6571465832029213,0.6571465832029213,0.6571465832029213,0.1665356908971839
fep,isr,shn,125,6,4,7.5e-05,61,4,0.5113636363636364,0.5139153089074517,0.5113636363636364,0.5144052740854899,0.5148503918008831,0.5113636363636364,0.5139153089074517,0.5113636363636364,0.5113636363636364,0.5082521117608837,0.5071853033256541,0.5126333636589199,0.5126333636589199,0.5126333636589199,0.0276692842165851
fep,isr,shn,125,7,4,7.5e-05,61,4,0.37701149425287356,0.3748889922611748,0.37701149425287356,0.3658702452736093,0.36656041113958143,0.37701149425287356,0.3748889922611748,0.37701149425287356,0.37701149425287356,0.3649292929292929,0.3663388830837107,0.2872034507548526,0.2872034507548526,0.2872034507548526,-0.25120731927359174
fep,isr,shn,125,8,4,7.5e-05,61,4,0.4135188866799205,0.4326229667237978,0.4135188866799205,0.42867412960870904,0.43685141895877483,0.4135188866799205,0.4326229667237978,0.4135188866799205,0.4135188866799205,0.41113558346726986,0.40554971656262,0.4073990233806552,0.4073990233806552,0.4073990233806552,-0.12654403000372016
fep,isr,shn,125,9,4,7.5e-05,61,4,0.4104803493449782,0.4029093693176381,0.4104803493449782,0.39757698132256436,0.40092229895800496,0.4104803493449782,0.4029093693176381,0.4104803493449782,0.4104803493449781,0.3971921614507166,0.40266376823070665,0.3065173700832615,0.3065173700832615,0.3065173700832615,-0.196285189126439
fep,isr,shn,125,10,4,7.5e-05,61,4,0.4416475972540046,0.4410242982823628,0.4416475972540046,0.4390346888398077,0.43913391320996703,0.4416475972540046,0.4410242982823628,0.4416475972540046,0.4416475972540046,0.4366890663961793,0.4370518857272397,0.46585672392124006,0.46585672392124006,0.46585672392124006,-0.11809240190424264
fep,isr,shn,125,1,5,7.5e-05,61,4,0.48299319727891155,0.4802011766157897,0.48299319727891155,0.47387917933130697,0.4740891797448463,0.48299319727891155,0.4802011766157897,0.48299319727891155,0.48299319727891155,0.44802371541501973,0.4495989173007806,0.4589418685975234,0.4589418685975234,0.4589418685975234,-0.03981468075865058
fep,isr,shn,125,2,5,7.5e-05,61,4,0.3120879120879121,0.3140366475954848,0.3120879120879121,0.3060047586401581,0.3054160663710206,0.3120879120879121,0.3140366475954848,0.3120879120879121,0.3120879120879121,0.30617603928656684,0.3049092094005643,0.23503943095716714,0.23503943095716714,0.23503943095716714,-0.37028413081756173
fep,isr,shn,125,3,5,7.5e-05,61,4,0.53125,0.5264627845273007,0.53125,0.5292084113178466,0.5294155290102389,0.53125,0.5264627845273007,0.53125,0.53125,0.517360256094558,0.5199188931297709,0.5577433319368803,0.5577433319368803,0.5577433319368803,0.0533878010987463
fep,isr,shn,125,4,5,7.5e-05,61,4,0.48130841121495327,0.4812534119445354,0.48130841121495327,0.48124358218085683,0.4812565479876761,0.48130841121495327,0.4812534119445354,0.48130841121495327,0.48130841121495327,0.48120645598095535,0.48124044105895464,0.46701604978709466,0.46701604978709466,0.46701604978709466,-0.0374964512677165
fep,isr,shn,125,5,5,7.5e-05,61,4,0.6130536130536131,0.6122522170057382,0.6130536130536131,0.6185606060606061,0.6183937274846366,0.6130536130536131,0.6122522170057382,0.6130536130536131,0.6130536130536131,0.6075066137566139,0.6078329078329079,0.6453442879499217,0.6453442879499217,0.6453442879499217,0.22485632183908033
fep,isr,shn,125,6,5,7.5e-05,61,4,0.2818181818181818,0.2794227111074353,0.2818181818181818,0.27352241847826086,0.27490504570158103,0.2818181818181818,0.2794227111074353,0.2818181818181818,0.2818181818181818,0.27521424550136575,0.27710108444902753,0.20846083864031098,0.20846083864031098,0.20846083864031098,-0.442802590071393
fep,isr,shn,125,7,5,7.5e-05,61,4,0.3264367816091954,0.3253372520827166,0.3264367816091954,0.32233191379532844,0.3228360203689612,0.3264367816091954,0.3253372520827166,0.3264367816091954,0.3264367816091954,0.32277193001099885,0.3235736162981043,0.25292848987186534,0.25292848987186534,0.25292848987186534,-0.34997299100759416
fep,isr,shn,125,8,5,7.5e-05,61,4,0.48111332007952284,0.48235132425702554,0.48111332007952284,0.48273544019486886,0.493795350072228,0.48111332007952284,0.48235132425702554,0.48111332007952284,0.48111332007952284,0.47900470266087264,0.48394677473583403,0.4593668143453094,0.4593668143453094,0.4593668143453094,-0.034400434929914736
fep,isr,shn,125,9,5,7.5e-05,61,4,0.39737991266375544,0.40664178390276584,0.39737991266375544,0.3967877774721206,0.3966726400737471,0.39737991266375544,0.40664178390276584,0.39737991266375544,0.39737991266375544,0.3875581395348837,0.38281659388646283,0.33161068044788977,0.33161068044788977,0.33161068044788977,-0.18251043050384497
fep,isr,shn,125,10,5,7.5e-05,61,4,0.5537757437070938,0.5534248010054461,0.5537757437070938,0.5539948344483021,0.5539802283988883,0.5537757437070938,0.5534248010054461,0.5537757437070938,0.5537757437070938,0.5524257719559018,0.5525945184248008,0.5076665270213657,0.5076665270213657,0.5076665270213657,0.10692015049729076
fep,raw,shn,125,1,1,7.5e-05,61,4,0.632258064516129,0.6338575393154486,0.632258064516129,0.6465642978688924,0.6470864231737377,0.632258064516129,0.6338575393154486,0.632258064516129,0.632258064516129,0.6246973365617433,0.6241245541409565,0.6798519888991675,0.6798519888991675,0.6798519888991675,0.2668387810612697
fep,raw,shn,125,2,1,7.5e-05,61,4,0.430062630480167,0.4268399023369376,0.430062630480167,0.41728774793958756,0.41799310955225755,0.430062630480167,0.4268399023369376,0.430062630480167,0.430062630480167,0.4110788353712086,0.41306551160354144,0.44176839902336934,0.44176839902336934,0.44176839902336934,-0.14720976953512244
fep,raw,shn,125,3,1,7.5e-05,61,4,0.6038135593220338,0.610320412600859,0.6038135593220338,0.635542700697695,0.6377201907921031,0.6038135593220338,0.610320412600859,0.6038135593220338,0.6038135593220338,0.5870863916840929,0.5846213354006068,0.7191223246536201,0.7191223246536201,0.7191223246536201,0.21765644389292682
