task,subj_tot,subj_train,subj_val,subj_test,sample_tot,sample_train,sample_val,sample_test,ratio_train,ratio_val,ratio_test,sample_train_class_0,sample_train_class_1,sample_train_class_2,ratio_train_class_0,ratio_train_class_1,ratio_train_class_2,sample_val_class_0,sample_val_class_1,sample_val_class_2,ratio_val_class_0,ratio_val_class_1,ratio_val_class_2,sample_test_class_0,sample_test_class_1,sample_test_class_2,ratio_test_class_0,ratio_test_class_1,ratio_test_class_2,baseline
sleep,71.0,51.0,13.0,7.0,10482.0,7514.0,1934.0,1034.0,0.7168479297843923,0.1845067735165045,0.09864529669910323,3742.0,3772.0,0.0,0.4980037263774288,0.5019962736225712,0.0,975.0,959.0,0.0,0.5041365046535677,0.49586349534643226,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,51.0,13.0,7.0,10482.0,7511.0,1937.0,1034.0,0.7165617248616676,0.18479297843922915,0.09864529669910323,3755.0,3756.0,0.0,0.4999334309679137,0.5000665690320862,0.0,962.0,975.0,0.0,0.4966442953020134,0.5033557046979866,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,51.0,13.0,7.0,10482.0,7595.0,1853.0,1034.0,0.7245754626979584,0.17677924060293837,0.09864529669910323,3812.0,3783.0,0.0,0.501909150757077,0.49809084924292296,0.0,905.0,948.0,0.0,0.4883971937398813,0.5116028062601188,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,51.0,13.0,7.0,10482.0,7513.0,1935.0,1034.0,0.7167525281434841,0.1846021751574127,0.09864529669910323,3742.0,3771.0,0.0,0.498070011979236,0.501929988020764,0.0,975.0,960.0,0.0,0.5038759689922481,0.49612403100775193,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,52.0,12.0,7.0,10482.0,7659.0,1789.0,1034.0,0.7306811677160847,0.17067353558481205,0.09864529669910323,3817.0,3842.0,0.0,0.49836793315054184,0.5016320668494582,0.0,900.0,889.0,0.0,0.5030743432084964,0.49692565679150363,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,50.0,13.0,8.0,10482.0,7350.0,1934.0,1198.0,0.7012020606754437,0.1845067735165045,0.1142911658080519,3667.0,3683.0,0.0,0.49891156462585035,0.5010884353741497,0.0,975.0,959.0,0.0,0.5041365046535677,0.49586349534643226,0.0,600.0,598.0,0.0,0.5008347245409015,0.4991652754590985,0.0,0.5000013935301184
sleep,71.0,50.0,13.0,8.0,10482.0,7347.0,1937.0,1198.0,0.700915855752719,0.18479297843922915,0.1142911658080519,3680.0,3667.0,0.0,0.5008847148495985,0.49911528515040154,0.0,962.0,975.0,0.0,0.4966442953020134,0.5033557046979866,0.0,600.0,598.0,0.0,0.5008347245409015,0.4991652754590985,0.0,0.5000013935301184
sleep,71.0,51.0,12.0,8.0,10482.0,7581.0,1703.0,1198.0,0.7232398397252433,0.16246899446670482,0.1142911658080519,3812.0,3769.0,0.0,0.5028360374620763,0.4971639625379238,0.0,830.0,873.0,0.0,0.4873752201996477,0.5126247798003524,0.0,600.0,598.0,0.0,0.5008347245409015,0.4991652754590985,0.0,0.5000013935301184
sleep,71.0,50.0,13.0,8.0,10482.0,7349.0,1935.0,1198.0,0.7011066590345354,0.1846021751574127,0.1142911658080519,3667.0,3682.0,0.0,0.4989794529868009,0.5010205470131991,0.0,975.0,960.0,0.0,0.5038759689922481,0.49612403100775193,0.0,600.0,598.0,0.0,0.5008347245409015,0.4991652754590985,0.0,0.5000013935301184
sleep,71.0,51.0,12.0,8.0,10482.0,7509.0,1775.0,1198.0,0.7163709215798512,0.16933791261209694,0.1142911658080519,3742.0,3767.0,0.0,0.4983353309362099,0.5016646690637901,0.0,900.0,875.0,0.0,0.5070422535211268,0.49295774647887325,0.0,600.0,598.0,0.0,0.5008347245409015,0.4991652754590985,0.0,0.5000013935301184
sleep,71.0,51.0,13.0,7.0,10482.0,7507.0,1934.0,1041.0,0.7161801182980347,0.1845067735165045,0.0993131081854608,3742.0,3765.0,0.0,0.4984680964433196,0.5015319035566804,0.0,975.0,959.0,0.0,0.5041365046535677,0.49586349534643226,0.0,525.0,516.0,0.0,0.5043227665706052,0.4956772334293948,0.0,0.5000373726216478
sleep,71.0,51.0,13.0,7.0,10482.0,7504.0,1937.0,1041.0,0.71589391337531,0.18479297843922915,0.0993131081854608,3755.0,3749.0,0.0,0.5003997867803838,0.49960021321961623,0.0,962.0,975.0,0.0,0.4966442953020134,0.5033557046979866,0.0,525.0,516.0,0.0,0.5043227665706052,0.4956772334293948,0.0,0.5000373726216478
sleep,71.0,51.0,13.0,7.0,10482.0,7588.0,1853.0,1041.0,0.7239076512116008,0.17677924060293837,0.0993131081854608,3812.0,3776.0,0.0,0.5023721665788087,0.4976278334211914,0.0,905.0,948.0,0.0,0.4883971937398813,0.5116028062601188,0.0,525.0,516.0,0.0,0.5043227665706052,0.4956772334293948,0.0,0.5000373726216478
sleep,71.0,51.0,13.0,7.0,10482.0,7506.0,1935.0,1041.0,0.7160847166571265,0.1846021751574127,0.0993131081854608,3742.0,3764.0,0.0,0.49853450572875035,0.5014654942712496,0.0,975.0,960.0,0.0,0.5038759689922481,0.49612403100775193,0.0,525.0,516.0,0.0,0.5043227665706052,0.4956772334293948,0.0,0.5000373726216478
sleep,71.0,52.0,12.0,7.0,10482.0,7659.0,1782.0,1041.0,0.7306811677160847,0.1700057240984545,0.0993131081854608,3817.0,3842.0,0.0,0.49836793315054184,0.5016320668494582,0.0,900.0,882.0,0.0,0.5050505050505051,0.494949494949495,0.0,525.0,516.0,0.0,0.5043227665706052,0.4956772334293948,0.0,0.5000373726216478
psychosis,61.0,44.0,11.0,6.0,4718.0,3394.0,859.0,465.0,0.7193726155150487,0.18206867316659603,0.09855871131835524,1669.0,1725.0,0.0,0.4917501473187979,0.5082498526812022,0.0,389.0,470.0,0.0,0.4528521536670547,0.5471478463329453,0.0,235.0,230.0,0.0,0.5053763440860215,0.4946236559139785,0.0,0.5000578101514626
psychosis,61.0,44.0,11.0,6.0,4718.0,3417.0,836.0,465.0,0.7242475625264942,0.1771937261551505,0.09855871131835524,1608.0,1809.0,0.0,0.47058823529411764,0.5294117647058824,0.0,450.0,386.0,0.0,0.5382775119617225,0.46172248803827753,0.0,235.0,230.0,0.0,0.5053763440860215,0.4946236559139785,0.0,0.5000578101514626
psychosis,61.0,44.0,11.0,6.0,4718.0,3417.0,836.0,465.0,0.7242475625264942,0.1771937261551505,0.09855871131835524,1682.0,1735.0,0.0,0.4922446590576529,0.5077553409423471,0.0,376.0,460.0,0.0,0.44976076555023925,0.5502392344497608,0.0,235.0,230.0,0.0,0.5053763440860215,0.4946236559139785,0.0,0.5000578101514626
psychosis,61.0,44.0,11.0,6.0,4718.0,3388.0,865.0,465.0,0.7181008902077152,0.18334039847392963,0.09855871131835524,1599.0,1789.0,0.0,0.4719598583234947,0.5280401416765053,0.0,459.0,406.0,0.0,0.530635838150289,0.46936416184971097,0.0,235.0,230.0,0.0,0.5053763440860215,0.4946236559139785,0.0,0.5000578101514626
psychosis,61.0,44.0,11.0,6.0,4718.0,3396.0,857.0,465.0,0.7197965239508266,0.18164476473081814,0.09855871131835524,1674.0,1722.0,0.0,0.4929328621908127,0.5070671378091873,0.0,384.0,473.0,0.0,0.44807467911318555,0.5519253208868145,0.0,235.0,230.0,0.0,0.5053763440860215,0.4946236559139785,0.0,0.5000578101514626
psychosis,61.0,44.0,11.0,6.0,4718.0,3380.0,859.0,479.0,0.7164052564646036,0.18206867316659603,0.10152607036880033,1669.0,1711.0,0.0,0.4937869822485207,0.5062130177514793,0.0,389.0,470.0,0.0,0.4528521536670547,0.5471478463329453,0.0,235.0,244.0,0.0,0.4906054279749478,0.5093945720250522,0.0,0.5001765159670679
psychosis,61.0,44.0,11.0,6.0,4718.0,3403.0,836.0,479.0,0.7212802034760492,0.1771937261551505,0.10152607036880033,1608.0,1795.0,0.0,0.4725242433147223,0.5274757566852777,0.0,450.0,386.0,0.0,0.5382775119617225,0.46172248803827753,0.0,235.0,244.0,0.0,0.4906054279749478,0.5093945720250522,0.0,0.5001765159670679
psychosis,61.0,44.0,11.0,6.0,4718.0,3403.0,836.0,479.0,0.7212802034760492,0.1771937261551505,0.10152607036880033,1682.0,1721.0,0.0,0.49426976197472816,0.5057302380252718,0.0,376.0,460.0,0.0,0.44976076555023925,0.5502392344497608,0.0,235.0,244.0,0.0,0.4906054279749478,0.5093945720250522,0.0,0.5001765159670679
psychosis,61.0,44.0,11.0,6.0,4718.0,3374.0,865.0,479.0,0.7151335311572701,0.18334039847392963,0.10152607036880033,1599.0,1775.0,0.0,0.473918197984588,0.526081802015412,0.0,459.0,406.0,0.0,0.530635838150289,0.46936416184971097,0.0,235.0,244.0,0.0,0.4906054279749478,0.5093945720250522,0.0,0.5001765159670679
psychosis,61.0,44.0,11.0,6.0,4718.0,3396.0,843.0,479.0,0.7197965239508266,0.17867740568037305,0.10152607036880033,1674.0,1722.0,0.0,0.4929328621908127,0.5070671378091873,0.0,384.0,459.0,0.0,0.4555160142348754,0.5444839857651246,0.0,235.0,244.0,0.0,0.4906054279749478,0.5093945720250522,0.0,0.5001765159670679
psychosis,61.0,44.0,11.0,6.0,4718.0,3388.0,858.0,472.0,0.7181008902077152,0.18185671894870709,0.10004239084357779,1677.0,1711.0,0.0,0.4949822904368359,0.5050177095631642,0.0,387.0,471.0,0.0,0.45104895104895104,0.548951048951049,0.0,229.0,243.0,0.0,0.4851694915254237,0.5148305084745762,0.0,0.5004398879632289
psychosis,61.0,44.0,11.0,6.0,4718.0,3402.0,844.0,472.0,0.7210682492581603,0.17888935989826196,0.10004239084357779,1606.0,1796.0,0.0,0.4720752498530276,0.5279247501469724,0.0,458.0,386.0,0.0,0.542654028436019,0.45734597156398105,0.0,229.0,243.0,0.0,0.4851694915254237,0.5148305084745762,0.0,0.5004398879632289
psychosis,61.0,44.0,11.0,6.0,4718.0,3410.0,836.0,472.0,0.7227638830012717,0.1771937261551505,0.10004239084357779,1688.0,1722.0,0.0,0.4950146627565982,0.5049853372434018,0.0,376.0,460.0,0.0,0.44976076555023925,0.5502392344497608,0.0,229.0,243.0,0.0,0.4851694915254237,0.5148305084745762,0.0,0.5004398879632289
psychosis,61.0,44.0,11.0,6.0,4718.0,3381.0,865.0,472.0,0.7166172106824926,0.18334039847392963,0.10004239084357779,1605.0,1776.0,0.0,0.47471162377994675,0.5252883762200532,0.0,459.0,406.0,0.0,0.530635838150289,0.46936416184971097,0.0,229.0,243.0,0.0,0.4851694915254237,0.5148305084745762,0.0,0.5004398879632289
psychosis,61.0,44.0,11.0,6.0,4718.0,3403.0,843.0,472.0,0.7212802034760492,0.17867740568037305,0.10004239084357779,1680.0,1723.0,0.0,0.49368204525418746,0.5063179547458125,0.0,384.0,459.0,0.0,0.4555160142348754,0.5444839857651246,0.0,229.0,243.0,0.0,0.4851694915254237,0.5148305084745762,0.0,0.5004398879632289
psychosis,61.0,44.0,11.0,6.0,4718.0,3392.0,874.0,452.0,0.7189487070792708,0.18524798643493007,0.09580330648579907,1681.0,1711.0,0.0,0.49557783018867924,0.5044221698113207,0.0,387.0,487.0,0.0,0.44279176201373,0.5572082379862701,0.0,225.0,227.0,0.0,0.497787610619469,0.5022123893805309,0.0,0.5000097893335421
psychosis,61.0,44.0,11.0,6.0,4718.0,3418.0,848.0,452.0,0.7244595167443832,0.1797371767698177,0.09580330648579907,1606.0,1812.0,0.0,0.46986541837331774,0.5301345816266823,0.0,462.0,386.0,0.0,0.5448113207547169,0.455188679245283,0.0,225.0,227.0,0.0,0.497787610619469,0.5022123893805309,0.0,0.5000097893335421
psychosis,61.0,44.0,11.0,6.0,4718.0,3430.0,836.0,452.0,0.7270029673590505,0.1771937261551505,0.09580330648579907,1692.0,1738.0,0.0,0.4932944606413994,0.5067055393586006,0.0,376.0,460.0,0.0,0.44976076555023925,0.5502392344497608,0.0,225.0,227.0,0.0,0.497787610619469,0.5022123893805309,0.0,0.5000097893335421
psychosis,61.0,44.0,11.0,6.0,4718.0,3401.0,865.0,452.0,0.7208562950402713,0.18334039847392963,0.09580330648579907,1609.0,1792.0,0.0,0.4730961481917083,0.5269038518082917,0.0,459.0,406.0,0.0,0.530635838150289,0.46936416184971097,0.0,225.0,227.0,0.0,0.497787610619469,0.5022123893805309,0.0,0.5000097893335421
psychosis,61.0,44.0,11.0,6.0,4718.0,3423.0,843.0,452.0,0.7255192878338279,0.17867740568037305,0.09580330648579907,1684.0,1739.0,0.0,0.49196611159801346,0.5080338884019866,0.0,384.0,459.0,0.0,0.4555160142348754,0.5444839857651246,0.0,225.0,227.0,0.0,0.497787610619469,0.5022123893805309,0.0,0.5000097893335421
psychosis,61.0,44.0,11.0,6.0,4718.0,3391.0,874.0,453.0,0.718736752861382,0.18524798643493007,0.096015260703688,1681.0,1710.0,0.0,0.49572397522854617,0.5042760247714538,0.0,387.0,487.0,0.0,0.44279176201373,0.5572082379862701,0.0,225.0,228.0,0.0,0.4966887417218543,0.5033112582781457,0.0,0.5000219288627692
psychosis,61.0,44.0,11.0,6.0,4718.0,3418.0,847.0,453.0,0.7244595167443832,0.1795252225519288,0.096015260703688,1606.0,1812.0,0.0,0.46986541837331774,0.5301345816266823,0.0,462.0,385.0,0.0,0.5454545454545454,0.45454545454545453,0.0,225.0,228.0,0.0,0.4966887417218543,0.5033112582781457,0.0,0.5000219288627692
psychosis,61.0,44.0,11.0,6.0,4718.0,3429.0,836.0,453.0,0.7267910131411615,0.1771937261551505,0.096015260703688,1692.0,1737.0,0.0,0.49343832020997375,0.5065616797900262,0.0,376.0,460.0,0.0,0.44976076555023925,0.5502392344497608,0.0,225.0,228.0,0.0,0.4966887417218543,0.5033112582781457,0.0,0.5000219288627692
psychosis,61.0,44.0,11.0,6.0,4718.0,3400.0,865.0,453.0,0.7206443408223824,0.18334039847392963,0.096015260703688,1609.0,1791.0,0.0,0.47323529411764703,0.5267647058823529,0.0,459.0,406.0,0.0,0.530635838150289,0.46936416184971097,0.0,225.0,228.0,0.0,0.4966887417218543,0.5033112582781457,0.0,0.5000219288627692
psychosis,61.0,44.0,11.0,6.0,4718.0,3422.0,843.0,453.0,0.7253073336159389,0.17867740568037305,0.096015260703688,1684.0,1738.0,0.0,0.49210987726475747,0.5078901227352426,0.0,384.0,459.0,0.0,0.4555160142348754,0.5444839857651246,0.0,225.0,228.0,0.0,0.4966887417218543,0.5033112582781457,0.0,0.5000219288627692
psychosis,61.0,44.0,11.0,6.0,4718.0,3380.0,874.0,464.0,0.7164052564646036,0.18524798643493007,0.0983467571004663,1680.0,1700.0,0.0,0.4970414201183432,0.5029585798816568,0.0,387.0,487.0,0.0,0.44279176201373,0.5572082379862701,0.0,226.0,238.0,0.0,0.4870689655172414,0.5129310344827587,0.0,0.5003344233055886
psychosis,61.0,44.0,11.0,6.0,4718.0,3415.0,839.0,464.0,0.7238236540907164,0.1778295888088173,0.0983467571004663,1605.0,1810.0,0.0,0.4699853587115666,0.5300146412884333,0.0,462.0,377.0,0.0,0.5506555423122765,0.44934445768772346,0.0,226.0,238.0,0.0,0.4870689655172414,0.5129310344827587,0.0,0.5003344233055886
psychosis,61.0,44.0,11.0,6.0,4718.0,3421.0,833.0,464.0,0.72509537939805,0.17655786350148367,0.0983467571004663,1692.0,1729.0,0.0,0.49459222449576146,0.5054077755042385,0.0,375.0,458.0,0.0,0.45018007202881155,0.5498199279711885,0.0,226.0,238.0,0.0,0.4870689655172414,0.5129310344827587,0.0,0.5003344233055886
psychosis,61.0,44.0,11.0,6.0,4718.0,3389.0,865.0,464.0,0.7183128444256041,0.18334039847392963,0.0983467571004663,1608.0,1781.0,0.0,0.4744762466804367,0.5255237533195632,0.0,459.0,406.0,0.0,0.530635838150289,0.46936416184971097,0.0,226.0,238.0,0.0,0.4870689655172414,0.5129310344827587,0.0,0.5003344233055886
psychosis,61.0,44.0,11.0,6.0,4718.0,3411.0,843.0,464.0,0.7229758372191607,0.17867740568037305,0.0983467571004663,1683.0,1728.0,0.0,0.49340369393139843,0.5065963060686016,0.0,384.0,459.0,0.0,0.4555160142348754,0.5444839857651246,0.0,226.0,238.0,0.0,0.4870689655172414,0.5129310344827587,0.0,0.5003344233055886
psychosis,61.0,44.0,11.0,6.0,4718.0,3385.0,874.0,459.0,0.7174650275540483,0.18524798643493007,0.09728698601102162,1673.0,1712.0,0.0,0.49423929098966024,0.5057607090103398,0.0,387.0,487.0,0.0,0.44279176201373,0.5572082379862701,0.0,233.0,226.0,0.0,0.5076252723311547,0.4923747276688453,0.0,0.5001162895562485
psychosis,61.0,44.0,11.0,6.0,4718.0,3420.0,839.0,459.0,0.7248834251801611,0.1778295888088173,0.09728698601102162,1598.0,1822.0,0.0,0.4672514619883041,0.5327485380116959,0.0,462.0,377.0,0.0,0.5506555423122765,0.44934445768772346,0.0,233.0,226.0,0.0,0.5076252723311547,0.4923747276688453,0.0,0.5001162895562485
psychosis,61.0,44.0,11.0,6.0,4718.0,3414.0,845.0,459.0,0.7236116998728275,0.1791013141161509,0.09728698601102162,1685.0,1729.0,0.0,0.4935559461042765,0.5064440538957234,0.0,375.0,470.0,0.0,0.4437869822485207,0.5562130177514792,0.0,233.0,226.0,0.0,0.5076252723311547,0.4923747276688453,0.0,0.5001162895562485
psychosis,61.0,44.0,11.0,6.0,4718.0,3401.0,858.0,459.0,0.7208562950402713,0.18185671894870709,0.09728698601102162,1608.0,1793.0,0.0,0.4728021170244046,0.5271978829755954,0.0,452.0,406.0,0.0,0.5268065268065268,0.4731934731934732,0.0,233.0,226.0,0.0,0.5076252723311547,0.4923747276688453,0.0,0.5001162895562485
psychosis,61.0,44.0,11.0,6.0,4718.0,3416.0,843.0,459.0,0.7240356083086054,0.17867740568037305,0.09728698601102162,1676.0,1740.0,0.0,0.49063231850117095,0.509367681498829,0.0,384.0,459.0,0.0,0.4555160142348754,0.5444839857651246,0.0,233.0,226.0,0.0,0.5076252723311547,0.4923747276688453,0.0,0.5001162895562485
psychosis,61.0,43.0,11.0,7.0,4718.0,3314.0,873.0,531.0,0.7024162780839339,0.18503603221704112,0.11254768969902501,1680.0,1634.0,0.0,0.5069402534701267,0.4930597465298733,0.0,387.0,486.0,0.0,0.44329896907216493,0.5567010309278351,0.0,226.0,305.0,0.0,0.4256120527306968,0.5743879472693032,0.0,0.5110671333978812
psychosis,61.0,43.0,11.0,7.0,4718.0,3347.0,840.0,531.0,0.7094107672742688,0.17804154302670624,0.11254768969902501,1605.0,1742.0,0.0,0.47953391096504333,0.5204660890349567,0.0,462.0,378.0,0.0,0.55,0.45,0.0,226.0,305.0,0.0,0.4256120527306968,0.5743879472693032,0.0,0.5110671333978812
psychosis,61.0,43.0,11.0,7.0,4718.0,3346.0,841.0,531.0,0.7091988130563798,0.17825349724459516,0.11254768969902501,1692.0,1654.0,0.0,0.5056784219964137,0.4943215780035864,0.0,375.0,466.0,0.0,0.44589774078478,0.5541022592152199,0.0,226.0,305.0,0.0,0.4256120527306968,0.5743879472693032,0.0,0.5110671333978812
psychosis,61.0,43.0,11.0,7.0,4718.0,3322.0,865.0,531.0,0.7041119118270454,0.18334039847392963,0.11254768969902501,1608.0,1714.0,0.0,0.48404575556893437,0.5159542444310656,0.0,459.0,406.0,0.0,0.530635838150289,0.46936416184971097,0.0,226.0,305.0,0.0,0.4256120527306968,0.5743879472693032,0.0,0.5110671333978812
psychosis,61.0,44.0,10.0,7.0,4718.0,3419.0,768.0,531.0,0.7246714709622721,0.16278083933870285,0.11254768969902501,1683.0,1736.0,0.0,0.4922491956712489,0.5077508043287511,0.0,384.0,384.0,0.0,0.5,0.5,0.0,226.0,305.0,0.0,0.4256120527306968,0.5743879472693032,0.0,0.5110671333978812
psychosis,61.0,44.0,11.0,6.0,4718.0,3362.0,874.0,482.0,0.7125900805426028,0.18524798643493007,0.10216193302246715,1679.0,1683.0,0.0,0.4994051160023795,0.5005948839976204,0.0,387.0,487.0,0.0,0.44279176201373,0.5572082379862701,0.0,227.0,255.0,0.0,0.470954356846473,0.529045643153527,0.0,0.501687298772404
psychosis,61.0,44.0,11.0,6.0,4718.0,3397.0,839.0,482.0,0.7200084781687156,0.1778295888088173,0.10216193302246715,1604.0,1793.0,0.0,0.47218133647335886,0.5278186635266412,0.0,462.0,377.0,0.0,0.5506555423122765,0.44934445768772346,0.0,227.0,255.0,0.0,0.470954356846473,0.529045643153527,0.0,0.501687298772404
psychosis,61.0,44.0,11.0,6.0,4718.0,3394.0,842.0,482.0,0.7193726155150487,0.1784654514624841,0.10216193302246715,1691.0,1703.0,0.0,0.4982321744254567,0.5017678255745434,0.0,375.0,467.0,0.0,0.44536817102137766,0.5546318289786223,0.0,227.0,255.0,0.0,0.470954356846473,0.529045643153527,0.0,0.501687298772404
psychosis,61.0,44.0,11.0,6.0,4718.0,3396.0,840.0,482.0,0.7197965239508266,0.17804154302670624,0.10216193302246715,1606.0,1790.0,0.0,0.47290930506478207,0.5270906949352179,0.0,460.0,380.0,0.0,0.5476190476190477,0.4523809523809524,0.0,227.0,255.0,0.0,0.470954356846473,0.529045643153527,0.0,0.501687298772404
psychosis,61.0,44.0,11.0,6.0,4718.0,3395.0,841.0,482.0,0.7195845697329377,0.17825349724459516,0.10216193302246715,1684.0,1711.0,0.0,0.4960235640648012,0.5039764359351988,0.0,382.0,459.0,0.0,0.45422116527942924,0.5457788347205708,0.0,227.0,255.0,0.0,0.470954356846473,0.529045643153527,0.0,0.501687298772404
psychosis,61.0,44.0,11.0,6.0,4718.0,3400.0,857.0,461.0,0.7206443408223824,0.18164476473081814,0.09771089444679949,1674.0,1726.0,0.0,0.4923529411764706,0.5076470588235295,0.0,387.0,470.0,0.0,0.4515752625437573,0.5484247374562428,0.0,232.0,229.0,0.0,0.5032537960954447,0.4967462039045553,0.0,0.5000211743780616
psychosis,61.0,44.0,11.0,6.0,4718.0,3409.0,848.0,461.0,0.7225519287833828,0.1797371767698177,0.09771089444679949,1599.0,1810.0,0.0,0.46905250806688176,0.5309474919331182,0.0,462.0,386.0,0.0,0.5448113207547169,0.455188679245283,0.0,232.0,229.0,0.0,0.5032537960954447,0.4967462039045553,0.0,0.5000211743780616
psychosis,61.0,44.0,11.0,6.0,4718.0,3422.0,835.0,461.0,0.7253073336159389,0.17698177193726156,0.09771089444679949,1686.0,1736.0,0.0,0.49269433080070135,0.5073056691992986,0.0,375.0,460.0,0.0,0.4491017964071856,0.5508982035928144,0.0,232.0,229.0,0.0,0.5032537960954447,0.4967462039045553,0.0,0.5000211743780616
psychosis,61.0,44.0,11.0,6.0,4718.0,3391.0,866.0,461.0,0.718736752861382,0.18355235269181858,0.09771089444679949,1601.0,1790.0,0.0,0.47213211442052494,0.5278678855794751,0.0,460.0,406.0,0.0,0.5311778290993071,0.46882217090069284,0.0,232.0,229.0,0.0,0.5032537960954447,0.4967462039045553,0.0,0.5000211743780616
psychosis,61.0,44.0,11.0,6.0,4718.0,3406.0,851.0,461.0,0.7219160661297159,0.18037303942348454,0.09771089444679949,1684.0,1722.0,0.0,0.4944216089254257,0.5055783910745743,0.0,377.0,474.0,0.0,0.44300822561692127,0.5569917743830788,0.0,232.0,229.0,0.0,0.5032537960954447,0.4967462039045553,0.0,0.5000211743780616
